Country,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
Brazil,2014,January,Thursday,Afternoon,Urban,Street,Clear,396.1437030857408,4,45,41-60,Female,0.0203258537665119,0,Poor,0,2,Moderate,2,3,8.84740219442127,3118.751027538051,Snow-covered,Distracted Driving,1,43579.6426634102,15605.90019241232,South America,4112.983647333988
Brazil,2024,August,Tuesday,Evening,Rural,Highway,Clear,70.78198069265663,1,59,<18,Female,0.2003007159198561,0,Moderate,0,0,Minor,17,4,21.820126478565843,9151.816960901428,Icy,Weather,7,42110.41184960109,76982.48395092908,Europe,2679.904178722936
Brazil,2000,October,Monday,Evening,Rural,Highway,Windy,292.5868828129686,2,99,41-60,Male,0.0523622725478349,0,Poor,1,1,Moderate,1,3,6.05915374491821,8226.193465157477,Snow-covered,Weather,1,11773.360698997889,19581.04752542306,Europe,1182.926066465111
Brazil,2005,February,Monday,Night,Rural,Highway,Foggy,486.3541987791808,2,90,41-60,Female,0.1336948041897409,0,Good,1,2,Severe,17,1,14.74212495327015,2429.1221704490054,Wet,Mechanical Failure,2,18733.985725133505,6158.952542917986,South America,4926.083387829507
Brazil,2020,December,Sunday,Evening,Urban,Main Road,Clear,56.03424304794428,4,65,<18,Female,0.0475702076659689,0,Poor,1,0,Severe,1,3,22.760195687321836,9566.924060283394,Icy,Weather,8,1533.7205644697883,82242.50536844732,North America,970.8384742215494
Brazil,2005,October,Saturday,Morning,Rural,Street,Windy,448.16108367339945,4,102,41-60,Male,0.2088584508066486,1,Moderate,0,2,Severe,3,3,47.04594375120278,8184.028966967844,Icy,Speeding,9,30146.409513949937,2350.6903453194745,South America,4357.308287788352
Brazil,2006,May,Thursday,Evening,Urban,Highway,Clear,409.3570342925614,4,62,<18,Female,0.2079497757434337,0,Good,2,2,Moderate,1,4,52.58285406841193,3642.493305361261,Wet,Distracted Driving,6,9712.19752558282,69102.6741723752,Europe,15.342532176877649
Brazil,2011,September,Sunday,Morning,Urban,Street,Rainy,348.6305890371247,3,106,26-40,Female,0.0837187931686701,0,Poor,0,1,Minor,17,0,57.35667831516472,7616.807439688297,Icy,Weather,3,39856.76458774949,40159.48092569082,Europe,2833.971884720268
Brazil,2017,June,Friday,Night,Urban,Highway,Rainy,217.1340414418196,4,48,18-25,Female,0.0511028592243864,1,Good,2,1,Moderate,12,1,32.693936041823505,2689.229002919993,Dry,Distracted Driving,6,15558.494144972525,41647.61577383398,Asia,4165.045348410543
Brazil,2021,March,Friday,Night,Rural,Highway,Clear,460.9663540213365,2,36,61+,Female,0.1394817954107244,1,Moderate,0,2,Severe,11,0,25.22839190294212,2462.1648153339224,Snow-covered,Distracted Driving,3,962.919586544959,40728.77097713922,South America,2530.8181627860645
Brazil,2024,January,Sunday,Evening,Urban,Street,Foggy,388.1019569893981,2,52,41-60,Female,0.245605595043062,0,Good,0,1,Minor,4,0,32.277160218171886,5459.489435264729,Icy,Weather,9,48475.64943560835,55103.566794551145,South America,156.5808276516388
Brazil,2006,March,Thursday,Evening,Rural,Main Road,Rainy,194.46597818338643,4,65,<18,Male,0.0491036277917511,0,Moderate,1,0,Severe,1,0,28.93864300411231,9908.607819830975,Dry,Distracted Driving,7,34962.745987270195,72706.64328292168,South America,3485.198361409594
Brazil,2012,May,Friday,Morning,Urban,Main Road,Foggy,87.84755237537513,1,78,18-25,Male,0.2414228023398994,1,Good,1,2,Moderate,18,3,35.69614819602984,9808.647381673029,Wet,Mechanical Failure,7,16979.270906361024,80083.67226957539,South America,291.0615746109183
Brazil,2017,September,Tuesday,Evening,Urban,Main Road,Clear,378.79358844918033,2,97,<18,Male,0.0317203550526593,0,Poor,0,1,Moderate,3,1,50.90103221009898,7905.600813154329,Icy,Drunk Driving,4,9712.169517849328,59451.649106187855,South America,1883.1709361393732
Brazil,2006,April,Monday,Evening,Rural,Street,Rainy,384.67999242955017,1,32,<18,Female,0.209053652564438,1,Good,0,1,Severe,4,2,28.50403237075077,7469.6624771601055,Snow-covered,Distracted Driving,0,14406.855650358237,98544.50407777511,North America,437.6724616949935
Brazil,2017,May,Wednesday,Afternoon,Urban,Highway,Foggy,202.96791095019853,1,63,26-40,Male,0.1706030545087964,1,Good,1,0,Moderate,4,3,55.54336520746608,2480.823380947132,Dry,Mechanical Failure,9,13696.652128611528,36876.49037957136,North America,611.5135751608573
Brazil,2011,December,Monday,Evening,Rural,Main Road,Windy,422.5301969138186,4,79,18-25,Female,0.1457783301757166,1,Poor,1,0,Severe,14,0,32.94352273502918,8494.67404272968,Icy,Speeding,1,551.1384202600889,23940.29326974131,South America,2425.07117131803
Brazil,2016,July,Friday,Night,Rural,Street,Windy,142.1814808315484,2,87,<18,Female,0.2485824465570548,0,Poor,1,1,Severe,1,2,17.973190949616118,2648.253536896292,Dry,Drunk Driving,2,6309.396163534439,57603.93595069445,South America,3166.5211219382268
Brazil,2018,February,Monday,Afternoon,Rural,Highway,Clear,131.7498490982082,4,82,<18,Female,0.2257583603398693,0,Good,0,0,Minor,15,3,51.99068047022914,2453.804404625741,Dry,Speeding,3,13614.51944835175,58920.5784507222,South America,1318.1590007490856
Brazil,2007,December,Sunday,Morning,Rural,Main Road,Foggy,113.77089347968229,4,96,26-40,Male,0.1068510438252217,1,Poor,2,1,Minor,5,4,15.08869689626475,1300.0529044105422,Snow-covered,Speeding,6,28684.303808977536,14258.921254163475,Australia,2520.5765708928416
Brazil,2007,June,Wednesday,Night,Rural,Street,Snowy,493.8987828852662,3,63,41-60,Male,0.0732932672317424,0,Good,0,2,Minor,4,2,39.55345303743314,9329.551737343389,Icy,Weather,3,3797.521128302355,44088.27600744813,South America,3939.400102107297
Brazil,2004,October,Saturday,Morning,Urban,Street,Rainy,316.012667404131,2,63,<18,Male,0.0832162626843723,1,Good,0,2,Moderate,4,1,30.437394202781416,4764.10183262986,Wet,Speeding,1,24855.39297457434,17362.207441823593,Europe,171.88936644443913
Brazil,2001,January,Saturday,Night,Rural,Highway,Rainy,372.8574686371518,4,103,26-40,Male,0.1194528920141009,0,Good,1,2,Minor,15,4,51.82351910519175,750.7997103762556,Icy,Drunk Driving,6,26614.940461192324,38324.03664881494,Asia,1006.401330995624
Brazil,2020,March,Wednesday,Afternoon,Rural,Street,Windy,147.9837854748944,3,101,61+,Male,0.1329951847635798,0,Good,1,2,Minor,19,0,12.476209313595977,8271.420716913946,Wet,Mechanical Failure,2,33121.29921467563,93384.75219474018,Europe,116.57024778644777
Brazil,2018,September,Thursday,Afternoon,Rural,Main Road,Rainy,182.6730021750276,2,64,18-25,Female,0.1270994761932733,0,Moderate,0,2,Minor,14,0,57.985688021912125,1257.2367990615055,Icy,Mechanical Failure,7,34180.96986145321,92773.214606328,South America,1244.7682433643863
Brazil,2010,August,Wednesday,Morning,Rural,Highway,Clear,82.70053423930395,2,80,41-60,Male,0.1361755321202058,1,Good,1,0,Severe,2,3,17.40360191134405,9366.08522962699,Snow-covered,Distracted Driving,1,46699.33962728589,28928.76020041069,South America,3602.3121748828107
Brazil,2013,July,Monday,Morning,Urban,Highway,Windy,326.81098412204574,1,113,61+,Female,0.0223812804127794,0,Poor,1,2,Severe,2,1,22.982466819682717,4033.43492645932,Dry,Speeding,8,34228.77100651635,20497.83640502495,Europe,2125.048046615027
Brazil,2003,November,Tuesday,Morning,Rural,Main Road,Snowy,349.3142754199486,4,42,18-25,Female,0.1977506746249009,1,Good,2,2,Minor,14,0,44.33316097913233,9669.1432675713,Icy,Speeding,9,45060.87645583805,64586.40452703484,Asia,1275.1220426599637
Brazil,2018,June,Friday,Night,Rural,Main Road,Clear,281.9494012340069,1,45,<18,Female,0.2207154455327724,0,Good,1,0,Severe,9,4,36.578125557350845,7061.382539605839,Snow-covered,Weather,4,25709.560111378585,80346.18763685816,North America,3546.2424391522413
Brazil,2016,June,Sunday,Evening,Rural,Street,Snowy,112.51761694828636,3,117,61+,Female,0.0971577482930772,1,Moderate,1,2,Moderate,2,0,15.581360280604391,8952.373445441322,Dry,Distracted Driving,2,33594.33688633776,53158.86233629938,South America,1135.294556542299
Brazil,2017,March,Sunday,Morning,Urban,Highway,Windy,199.3159115107943,3,76,26-40,Female,0.1352437517551309,1,Poor,2,1,Minor,19,3,22.750573291995885,3304.1632488753435,Wet,Weather,7,19746.929531674665,14258.052392627234,North America,896.2445445272184
Brazil,2008,June,Sunday,Afternoon,Rural,Highway,Foggy,256.0226101602842,4,96,41-60,Female,0.0052519035238943,1,Poor,2,0,Moderate,0,4,17.43730237535717,9777.9176866436,Dry,Weather,5,18330.84043014284,84848.32967515592,Asia,3808.620789857516
Brazil,2000,May,Saturday,Afternoon,Rural,Main Road,Clear,201.79000826249452,4,56,<18,Male,0.0262380671173844,0,Moderate,0,0,Minor,15,1,49.02919396532918,1487.395897102297,Dry,Speeding,2,24614.93418983025,72468.39965577997,Europe,2892.4195774132104
Brazil,2022,April,Saturday,Evening,Rural,Street,Rainy,271.3655786013725,4,77,26-40,Female,0.0147635234206807,1,Good,1,0,Severe,3,0,46.45284618035748,5906.477320336086,Wet,Weather,3,23155.53127439886,35125.64986695193,Europe,862.242225017465
Brazil,2008,February,Sunday,Night,Urban,Street,Snowy,324.5553583944169,1,100,41-60,Male,0.2482061382412629,1,Good,0,2,Severe,7,1,6.989819071079387,4514.101921293258,Wet,Drunk Driving,6,41440.67449634319,55780.23704234983,South America,1287.5523350377066
Brazil,2003,May,Sunday,Morning,Urban,Highway,Rainy,326.8704279486937,2,45,26-40,Female,0.2431434992551218,1,Moderate,2,0,Severe,4,4,22.181919978946183,2068.531362933011,Wet,Mechanical Failure,9,25134.00208130209,40468.49392720078,Australia,2378.5214558942525
Brazil,2014,August,Saturday,Morning,Urban,Highway,Foggy,299.3374019357502,1,96,<18,Female,0.2226845930369726,0,Moderate,1,2,Severe,5,0,9.577222549761792,3440.1077118920025,Wet,Drunk Driving,3,44587.0491950295,18034.75725695106,Europe,3110.9397988386463
Brazil,2023,February,Saturday,Morning,Rural,Street,Clear,468.94676439611794,3,83,<18,Male,0.0627533810755497,0,Moderate,1,1,Moderate,12,2,54.99081797817203,7001.419346702279,Snow-covered,Mechanical Failure,5,13316.079960135325,55596.94348859053,Asia,4155.895711668488
Brazil,2007,December,Saturday,Night,Rural,Highway,Clear,174.4710049593897,3,79,41-60,Female,0.0679561269730994,1,Poor,2,0,Minor,14,3,41.79580974752997,9095.994386284385,Icy,Distracted Driving,2,10963.882069249688,62849.16206730149,Asia,854.5939769783602
Brazil,2016,July,Monday,Morning,Urban,Main Road,Foggy,184.0409720843132,3,62,41-60,Male,0.1906750257702973,1,Good,0,1,Minor,10,1,39.48532830636832,2728.3956651154645,Snow-covered,Weather,8,39195.89765406856,13697.495580344392,South America,1300.270127757491
Brazil,2015,January,Sunday,Evening,Rural,Main Road,Snowy,488.5083427749972,1,60,61+,Female,0.0962573010243116,0,Poor,0,0,Minor,19,1,34.37115479641375,7419.202757098739,Wet,Mechanical Failure,6,10155.537655110891,5986.04833393135,Asia,1592.528089270548
Brazil,2020,February,Monday,Evening,Urban,Main Road,Foggy,160.26308987833892,3,94,41-60,Female,0.1786260380063885,1,Poor,2,2,Severe,0,3,42.472962883335285,5513.966632834217,Wet,Weather,5,42069.81506624635,58732.81195640234,South America,1333.3908971770086
Brazil,2008,February,Wednesday,Evening,Urban,Main Road,Windy,461.6649993295944,3,87,41-60,Male,0.1312349168990339,1,Good,1,0,Severe,18,3,59.10610277913281,6058.373583466614,Snow-covered,Distracted Driving,3,49305.91636966002,44827.04626549582,Australia,430.4808074957561
Brazil,2015,December,Saturday,Morning,Urban,Street,Windy,398.7704710630563,4,98,<18,Male,0.2460623262297767,0,Poor,1,0,Moderate,5,4,20.704304876901432,8422.370320700087,Icy,Speeding,5,30893.063388871924,64663.992379890326,Europe,4199.831472485757
Brazil,2000,June,Saturday,Evening,Urban,Main Road,Clear,205.1040201664292,3,50,26-40,Female,0.0504903923403325,0,Poor,2,0,Severe,19,3,54.99689084918296,271.66773514668023,Wet,Weather,6,14434.713554304555,2812.864095501327,Australia,4468.100419698327
Brazil,2010,June,Tuesday,Evening,Urban,Highway,Rainy,183.07188859153356,4,33,<18,Female,0.2282382730963287,1,Good,0,0,Minor,11,3,57.74121137038286,7540.274004249502,Icy,Mechanical Failure,6,35782.07971865675,22977.56397685037,North America,4199.518637226298
Brazil,2001,May,Sunday,Afternoon,Urban,Main Road,Rainy,437.0179970319381,4,36,<18,Male,0.0325728653518749,1,Poor,0,1,Severe,9,2,21.533624141327536,4974.151413574386,Dry,Mechanical Failure,9,34779.0741717924,81939.64261855991,South America,1726.4545574042245
Brazil,2016,September,Sunday,Morning,Rural,Main Road,Foggy,276.93415633595293,1,115,26-40,Male,0.0299560595895541,1,Good,2,1,Severe,4,2,37.95990991540829,9060.217785134846,Dry,Drunk Driving,1,36921.42331498105,81871.9313782081,Australia,3842.36623772835
Brazil,2015,August,Wednesday,Afternoon,Rural,Street,Windy,79.90036169676412,1,59,61+,Female,0.1867048430306631,0,Poor,0,2,Severe,1,3,31.14354557714342,2572.926507642609,Wet,Distracted Driving,6,35299.98065808989,42621.83310718522,Europe,2479.4691060590217
Brazil,2002,November,Friday,Afternoon,Urban,Highway,Snowy,157.7781339829727,2,117,18-25,Male,0.0667948025034151,1,Good,1,1,Moderate,12,3,43.7262295375938,6549.484036832592,Dry,Mechanical Failure,3,48121.61962422351,42531.88945349879,North America,863.4625141554319
Brazil,2004,July,Monday,Morning,Rural,Street,Windy,338.11303950047017,4,78,<18,Female,0.2011487933263539,1,Good,1,2,Minor,2,0,27.84970329314448,4682.309374918845,Snow-covered,Mechanical Failure,9,35677.4140321068,22359.878545748903,Australia,4800.1500038472695
Brazil,2023,July,Wednesday,Afternoon,Urban,Street,Snowy,176.49847040078214,2,89,26-40,Male,0.0778078303138998,1,Moderate,1,2,Moderate,8,0,48.21582531082329,251.8608615786252,Icy,Drunk Driving,6,19098.51301602923,7000.698350686778,Asia,3090.253761318806
Brazil,2008,August,Tuesday,Evening,Urban,Street,Rainy,127.41578637714376,2,59,<18,Male,0.0883871623393551,0,Moderate,1,1,Moderate,10,3,33.705501795106514,9331.899537448362,Icy,Distracted Driving,4,40846.62347737231,58615.47316427795,South America,906.3776474207798
Brazil,2022,December,Monday,Evening,Rural,Main Road,Snowy,232.86938947121783,1,61,<18,Female,0.1141061548670803,1,Good,2,2,Moderate,7,3,9.075110705642093,9829.53080328073,Icy,Mechanical Failure,8,19946.867650546228,72474.95868901427,South America,625.7056429158882
Brazil,2019,May,Tuesday,Night,Rural,Highway,Windy,223.8864241940419,4,61,<18,Male,0.1475946695215746,0,Moderate,2,1,Severe,3,1,35.813819600695936,4170.852838176472,Snow-covered,Drunk Driving,1,25712.68977161073,66525.71958560664,Asia,1394.9648858695157
Brazil,2008,August,Thursday,Night,Rural,Highway,Clear,138.6803227071627,3,83,<18,Female,0.1437767796739912,1,Good,0,2,Severe,11,1,56.770287055856585,1834.4585718117328,Icy,Mechanical Failure,9,45807.517267888565,32768.28078037119,Asia,4372.319227158303
Brazil,2018,September,Saturday,Morning,Rural,Street,Clear,460.312295951496,1,30,<18,Male,0.1173087032106923,1,Good,0,0,Moderate,16,1,36.55457720300828,4660.71783260504,Icy,Speeding,2,11995.014951948244,97213.61505110726,North America,2938.306270952109
Brazil,2014,September,Sunday,Night,Rural,Highway,Foggy,296.094408773199,2,92,26-40,Female,0.1648919568410763,0,Poor,0,1,Severe,13,0,43.00572611788385,1177.1638011887485,Dry,Speeding,9,42905.70334234093,24664.18323587723,Australia,663.8814978131006
Brazil,2014,January,Wednesday,Morning,Rural,Main Road,Windy,495.03730733236944,1,89,61+,Female,0.053426218359049,0,Poor,1,0,Severe,3,4,30.561348754058475,9347.73819996323,Snow-covered,Speeding,0,33165.55901961742,58816.32403509354,Asia,1785.69128150625
Brazil,2011,April,Friday,Night,Rural,Highway,Windy,199.87525010574367,1,44,26-40,Male,0.1768546252654926,0,Moderate,1,0,Moderate,15,2,30.417160142390344,6114.590643970698,Icy,Weather,5,41332.08613177118,76576.91302275527,South America,2180.0456625251045
Brazil,2006,April,Wednesday,Evening,Urban,Main Road,Clear,157.24932798971474,4,82,26-40,Female,0.0276183483573006,1,Poor,1,1,Moderate,17,3,5.053537314549577,6283.335561112019,Wet,Drunk Driving,2,8484.196589918824,68857.69431459888,South America,669.5642480899869
Brazil,2017,July,Friday,Evening,Urban,Main Road,Rainy,211.9806536713716,4,106,<18,Male,0.0349117446531271,1,Poor,2,2,Moderate,12,1,31.00487908459781,2120.0132333177853,Snow-covered,Drunk Driving,3,43896.879049055104,37208.40868656538,Europe,2022.5673451916607
Brazil,2012,August,Thursday,Afternoon,Urban,Main Road,Foggy,474.663690134229,1,43,18-25,Male,0.2094183485337764,0,Moderate,0,1,Moderate,19,4,37.75537322687288,7428.000505661762,Dry,Speeding,8,37115.80203502025,48753.00672934671,South America,2267.428921744423
Brazil,2012,March,Monday,Night,Urban,Highway,Foggy,487.27478788628656,4,77,18-25,Male,0.0326269370366421,0,Moderate,0,2,Moderate,7,3,19.895716418764195,8558.88010151241,Icy,Distracted Driving,8,4388.041945329838,87203.5716984664,South America,432.4147375444117
Brazil,2011,January,Sunday,Night,Urban,Main Road,Snowy,464.2010075065877,3,44,41-60,Female,0.1771359788756085,1,Good,1,1,Severe,16,3,20.022326921437973,4584.61132878013,Icy,Speeding,7,21704.73759749887,5273.969418876193,Australia,953.130867117491
Brazil,2022,January,Wednesday,Night,Rural,Main Road,Clear,153.5214689183375,3,96,<18,Male,0.045010599851107,1,Poor,1,1,Minor,8,1,46.03561231480906,7907.418006273988,Icy,Drunk Driving,0,18003.14838033457,27791.416204588444,Asia,1992.449890354237
Brazil,2019,July,Friday,Night,Rural,Main Road,Foggy,414.8242069130538,2,49,18-25,Female,0.1450059302977514,0,Good,0,1,Severe,10,4,35.327649538335805,5474.834764209712,Snow-covered,Drunk Driving,8,32562.883550747832,81135.91032283282,Australia,1629.5736265218889
Brazil,2017,April,Saturday,Afternoon,Rural,Highway,Clear,363.92532211491925,1,37,61+,Male,0.0553014674635637,0,Poor,2,0,Severe,10,1,20.96020581865869,4480.598627960494,Wet,Drunk Driving,8,28196.68580392989,48780.72270325983,Asia,135.03221884164554
Brazil,2001,November,Thursday,Evening,Rural,Highway,Clear,260.7154995495767,4,96,61+,Male,0.2116170978662891,0,Moderate,0,2,Moderate,19,4,43.59312498037015,289.76335539355904,Snow-covered,Speeding,2,17766.31384216872,45915.06925973447,Europe,780.2146830084852
Brazil,2010,June,Wednesday,Night,Urban,Main Road,Snowy,177.74867761740597,1,45,61+,Male,0.0531004911589027,0,Poor,0,0,Moderate,8,1,59.576694284260086,2153.77451741708,Dry,Drunk Driving,4,35158.574280437315,68364.16874728452,North America,2024.9142147031644
Brazil,2004,March,Monday,Evening,Rural,Main Road,Foggy,167.998108077494,1,113,41-60,Male,0.1791221876884834,1,Poor,1,0,Severe,6,3,20.88688344003713,6187.730044437069,Wet,Weather,1,38159.33394672287,28240.96897681483,North America,4444.231776857079
Brazil,2011,August,Wednesday,Afternoon,Rural,Street,Snowy,348.509767002069,1,79,41-60,Female,0.0714778731336656,1,Poor,1,0,Severe,19,2,33.81777172883564,5917.423164260257,Dry,Speeding,6,3898.099235944245,97265.52908213812,Australia,3795.6861617481018
Brazil,2021,February,Friday,Morning,Urban,Highway,Rainy,304.1757785388191,3,118,26-40,Male,0.0843557641747287,1,Poor,2,2,Severe,1,1,37.79388011234629,4285.735779059281,Wet,Weather,7,1835.2481179818064,33889.23737438272,North America,1167.7762114110278
Brazil,2018,February,Sunday,Afternoon,Urban,Highway,Clear,206.20115818948116,1,100,41-60,Female,0.0338271569770595,0,Good,1,0,Minor,8,2,55.93689876359155,9720.613848298914,Icy,Distracted Driving,6,7210.399633241535,22621.475444939464,North America,544.7243758117257
Brazil,2022,January,Sunday,Night,Urban,Highway,Rainy,332.21756781806016,4,82,18-25,Male,0.2246336859698395,1,Good,1,1,Severe,6,2,5.279551822645343,5889.856059214805,Icy,Weather,2,27533.48840091961,77409.61404739742,Asia,118.43109963477056
